name,mmsi,imo_number,vessel_type,flag,latitude,longitude,status,speed,course,heading,callsign,destination,eta,length,width,draft
YP706,369970480,IMO369970480,Other,🇺🇸,38.98414666666667,-76.467305,active,0.0,0.00,0,CALL970480,Unknown,2026-02-26 18:04:06.861597+00:00,100.00,20.00,8.00
Vessel-367753570,367753570,IMO367753570,Other,🇺🇸,33.21004666666666,-117.39728,active,0.0,0.00,0,CALL753570,Unknown,2026-02-26 18:04:06.946101+00:00,100.00,20.00,8.00
MSC BRUNELLA,255806491,IMO255806491,Cargo,🏳️,-33.97354333333333,18.09196166666667,active,0.0,0.00,0,CALL806491,Unknown,2026-02-26 18:04:07.031215+00:00,100.00,20.00,8.00
SUPER INFINITY,356819000,IMO356819000,Other,🇸🇬,1.2220833333333334,103.821695,active,0.0,0.00,0,CALL819000,Unknown,2026-02-26 18:04:07.116393+00:00,100.00,20.00,8.00
JINRONG02,413973504,IMO413973504,Other,🇨🇳,22.314885,114.11861333333333,active,0.0,0.00,0,CALL973504,Unknown,2026-02-26 18:04:07.200903+00:00,100.00,20.00,8.00
MSC NICOLA MASTRO,636022605,IMO636022605,Cargo,🇸🇬,1.24137,103.65677833333332,active,0.0,0.00,0,CALL022605,Unknown,2026-02-26 18:04:07.285732+00:00,100.00,20.00,8.00
Vessel-993672980,993672980,IMO993672980,Other,🇺🇸,38.770558333333334,-75.02209333333333,active,0.0,0.00,0,CALL672980,Unknown,2026-02-26 18:04:07.359841+00:00,100.00,20.00,8.00
NAN GANG 82,412329150,IMO412329150,Other,🇨🇳,22.301628333333333,114.12568,active,0.0,0.00,0,CALL329150,Unknown,2026-02-26 18:04:07.466926+00:00,100.00,20.00,8.00
HARBOR CAPTAIN,366892140,IMO366892140,Other,🇺🇸,32.694695,-117.15190666666668,active,0.0,0.00,0,CALL892140,Unknown,2026-02-26 18:04:07.611375+00:00,100.00,20.00,8.00
FENJA,246191000,IMO246191000,Other,🇬🇧,51.95859166666666,1.2990783333333333,active,0.0,0.00,0,CALL191000,Unknown,2026-02-26 18:04:07.739095+00:00,100.00,20.00,8.00
MSC GAIA,353051000,IMO353051000,Cargo,🇺🇸,33.75342666666667,-118.23554,active,0.0,0.00,0,CALL051000,Unknown,2026-02-26 18:04:07.836989+00:00,100.00,20.00,8.00
NA PALI,338478893,IMO338478893,Other,🇺🇸,32.72794666666667,-117.19949333333334,active,0.0,0.00,0,CALL478893,Unknown,2026-02-26 18:04:07.922350+00:00,100.00,20.00,8.00
MARY ANN,338382000,IMO338382000,Other,🇺🇸,39.157199999999996,-74.69675333333333,active,0.0,0.00,0,CALL382000,Unknown,2026-02-26 18:04:08.006680+00:00,100.00,20.00,8.00
Vessel-993672708,993672708,IMO993672708,Other,🏳️,38.82250833333333,-75.04167166666666,active,0.0,0.00,0,CALL672708,Unknown,2026-02-26 18:04:08.092498+00:00,100.00,20.00,8.00
XIN XIN 1,667001575,IMO667001575,Other,🏳️,1.196935,103.59415,active,0.0,0.00,0,CALL001575,Unknown,2026-02-26 18:04:08.176545+00:00,100.00,20.00,8.00
AERAS-1,338525791,IMO338525791,Other,🇺🇸,33.77109,-118.21383999999999,active,0.0,0.00,0,CALL525791,Unknown,2026-02-26 18:04:08.261963+00:00,100.00,20.00,8.00
R7-ORINOCO,205108000,IMO205108000,Other,🏳️,51.232591666666664,2.923685,active,0.0,0.00,0,CALL108000,Unknown,2026-02-26 18:04:08.346278+00:00,100.00,20.00,8.00
TRANSPORTER,601225900,IMO601225900,Other,🏳️,-33.917856666666665,18.447826666666668,active,0.0,0.00,0,CALL225900,Unknown,2026-02-26 18:04:08.420319+00:00,100.00,20.00,8.00
TOKYO QUEEN,563102200,IMO563102200,Passenger,🇺🇸,39.25720333333334,-76.56512,active,0.0,0.00,0,CALL102200,Unknown,2026-02-26 18:04:08.505325+00:00,100.00,20.00,8.00
BAYWATCH 20,338449111,IMO338449111,Other,🇺🇸,33.847006666666665,-118.39851166666668,active,0.0,0.00,0,CALL449111,Unknown,2026-02-26 18:04:08.591126+00:00,100.00,20.00,8.00
SYUKUR,563014980,IMO563014980,Other,🇸🇬,1.2529233333333332,103.78184,active,0.0,0.00,0,CALL014980,Unknown,2026-02-26 18:04:08.676128+00:00,100.00,20.00,8.00
TAI KOO,477095700,IMO477095700,Other,🇨🇳,22.343338333333335,114.11363166666666,active,0.0,0.00,0,CALL095700,Unknown,2026-02-26 18:04:08.760225+00:00,100.00,20.00,8.00
AURELIA,367606790,IMO367606790,Other,🇺🇸,33.459336666666665,-117.69393333333333,active,0.0,0.00,0,CALL606790,Unknown,2026-02-26 18:04:08.834289+00:00,100.00,20.00,8.00
SANTA MONICA,601391000,IMO601391000,Other,🏳️,-33.90765833333333,18.421045,active,0.0,0.00,0,CALL391000,Unknown,2026-02-26 18:04:08.909304+00:00,100.00,20.00,8.00
APOGEE SPIRIT,355174000,IMO355174000,Passenger,🇺🇸,36.942175,-76.37394166666667,active,0.0,0.00,0,CALL174000,Unknown,2026-02-26 18:04:09.093669+00:00,100.00,20.00,8.00
LYDIE,338347484,IMO338347484,Other,🇺🇸,33.460748333333335,-117.70257666666666,active,0.0,0.00,0,CALL347484,Unknown,2026-02-26 18:04:09.177870+00:00,100.00,20.00,8.00
GUO BAO,477996186,IMO477996186,Other,🇨🇳,22.365433333333332,114.10871666666667,active,0.0,0.00,0,CALL996186,Unknown,2026-02-26 18:04:10.678059+00:00,100.00,20.00,8.00
DEFIANT,338525147,IMO338525147,Other,🇺🇸,33.723616666666665,-118.28062166666668,active,0.0,0.00,0,CALL525147,Unknown,2026-02-26 18:04:11.357537+00:00,100.00,20.00,8.00
GLOVIS SUNRISE,440202000,IMO440202000,Other,🇸🇬,1.2525066666666667,103.89337333333333,active,0.0,0.00,0,CALL202000,Unknown,2026-02-26 18:04:11.442081+00:00,100.00,20.00,8.00
UMKHOMAZI,601600400,IMO601600400,Other,🏳️,-33.90519666666667,18.42261166666667,active,0.0,0.00,0,CALL600400,Unknown,2026-02-26 18:04:11.646517+00:00,100.00,20.00,8.00
FIRST LIGHT,368004870,IMO368004870,Other,🇺🇸,32.715228333333336,-117.23279166666666,active,0.0,0.00,0,CALL004870,Unknown,2026-02-26 18:04:11.790624+00:00,100.00,20.00,8.00
AVOCET,601178700,IMO601178700,Other,🏳️,-33.919815,18.44289,active,0.0,0.00,0,CALL178700,Unknown,2026-02-26 18:04:11.875268+00:00,100.00,20.00,8.00
FEDERAL HILL,368441690,IMO368441690,Other,🇺🇸,39.25577833333333,-76.53496166666667,active,0.0,0.00,0,CALL441690,Unknown,2026-02-26 18:04:11.959921+00:00,100.00,20.00,8.00
MCFARLAND,338997000,IMO338997000,Other,🇺🇸,39.874855000000004,-75.20991333333333,active,0.0,0.00,0,CALL997000,Unknown,2026-02-26 18:04:12.047684+00:00,100.00,20.00,8.00
TOODLE-OO,367168780,IMO367168780,Other,🇺🇸,38.972121666666666,-76.48447666666667,active,0.0,0.00,0,CALL168780,Unknown,2026-02-26 18:04:12.130284+00:00,100.00,20.00,8.00
AB15-05,563255600,IMO563255600,Other,🇸🇬,1.2175216666666666,103.65375,active,0.0,0.00,0,CALL255600,Unknown,2026-02-26 18:04:12.215246+00:00,100.00,20.00,8.00
MULTRATUG 11,244230000,IMO244230000,Tug,🏳️,51.23209333333333,2.9306983333333334,active,0.0,0.00,0,CALL230000,Unknown,2026-02-26 18:04:12.300194+00:00,100.00,20.00,8.00
WESTERSCHELDE PILOT,205593000,IMO205593000,Other,🏳️,51.358825,2.737845,active,0.0,0.00,0,CALL593000,Unknown,2026-02-26 18:04:12.384995+00:00,100.00,20.00,8.00
Vessel-992051017,992051017,IMO992051017,Other,🏳️,51.61416666666666,2.935166666666667,active,0.0,0.00,0,CALL051017,Unknown,2026-02-26 18:04:12.469858+00:00,100.00,20.00,8.00
RAVEEL ONTMOET ENSOR,205238890,IMO205238890,Other,🏳️,51.23289166666667,2.9234816666666665,active,0.0,0.00,0,CALL238890,Unknown,2026-02-26 18:04:12.578640+00:00,100.00,20.00,8.00
NOMAD,368362480,IMO368362480,Other,🇺🇸,32.72648,-117.19182500000001,active,0.0,0.00,0,CALL362480,Unknown,2026-02-26 18:04:12.721694+00:00,100.00,20.00,8.00
PSA GEMINI (NN75),563083840,IMO563083840,Other,🇸🇬,1.247095,103.7809,active,0.0,0.00,0,CALL083840,Unknown,2026-02-26 18:04:12.806177+00:00,100.00,20.00,8.00
MARAN GAS PERICLES,241424000,IMO241424000,Tanker,🏳️,51.69128666666666,2.5237966666666667,active,0.0,0.00,0,CALL424000,Unknown,2026-02-26 18:04:12.977697+00:00,100.00,20.00,8.00
Vessel-329,329,IMO329,Other,🏳️,-33.91693333333333,18.46451,active,0.0,0.00,0,CALL329,Unknown,2026-02-26 18:04:13.064864+00:00,100.00,20.00,8.00
WARSHIP,368702000,IMO368702000,Other,🇺🇸,36.95180833333333,-76.32998666666667,active,0.0,0.00,0,CALL702000,Unknown,2026-02-26 18:04:13.171950+00:00,100.00,20.00,8.00
Vessel-993672080,993672080,IMO993672080,Other,🇺🇸,37.04056333333333,-76.07139333333333,active,0.0,0.00,0,CALL672080,Unknown,2026-02-26 18:04:13.257144+00:00,100.00,20.00,8.00
AVA FOSS,367467120,IMO367467120,Other,🇺🇸,33.84185,-118.3922,active,0.0,0.00,0,CALL467120,Unknown,2026-02-26 18:04:13.344070+00:00,100.00,20.00,8.00
DELAPAN SEMBILAN,525018201,IMO525018201,Other,🇸🇬,1.2225849999999998,103.78650833333333,active,0.0,0.00,0,CALL018201,Unknown,2026-02-26 18:04:13.427305+00:00,100.00,20.00,8.00
BROWN EYED GIRL,338311787,IMO338311787,Other,🇺🇸,38.838253333333334,-76.54484666666667,active,0.0,0.00,0,CALL311787,Unknown,2026-02-26 18:04:13.513036+00:00,100.00,20.00,8.00
Vessel-993672792,993672792,IMO993672792,Other,🇺🇸,38.92584166666666,-75.01319833333334,active,0.0,0.00,0,CALL672792,Unknown,2026-02-26 18:04:13.596739+00:00,100.00,20.00,8.00
VAGA MAERSK,219170000,IMO219170000,Cargo,🇬🇧,51.75885,1.8070166666666667,active,0.0,0.00,0,CALL170000,Unknown,2026-02-26 18:04:13.671324+00:00,100.00,20.00,8.00
FISHIZZLE,338397757,IMO338397757,Other,🇺🇸,33.98168833333333,-118.44653333333333,active,0.0,0.00,0,CALL397757,Unknown,2026-02-26 18:04:13.755905+00:00,100.00,20.00,8.00
AURORA PRIMA,538011306,IMO538011306,Other,🇸🇬,1.2439916666666666,103.817145,active,0.0,0.00,0,CALL011306,Unknown,2026-02-26 18:04:13.840735+00:00,100.00,20.00,8.00
PSA PISCES,563086930,IMO563086930,Other,🇸🇬,1.26171,103.73539333333333,active,0.0,0.00,0,CALL086930,Unknown,2026-02-26 18:04:13.925691+00:00,100.00,20.00,8.00
SEACRET,367765860,IMO367765860,Other,🇺🇸,33.75879666666667,-118.18914166666667,active,0.0,0.00,0,CALL765860,Unknown,2026-02-26 18:04:13.999516+00:00,100.00,20.00,8.00
MERLIN,367409000,IMO367409000,Other,🇺🇸,33.72381166666666,-118.28062166666668,active,0.0,0.00,0,CALL409000,Unknown,2026-02-26 18:04:14.079260+00:00,100.00,20.00,8.00
AMERICAN ISLANDER,367035570,IMO367035570,Other,🇺🇸,33.733398333333334,-118.263535,active,0.0,0.00,0,CALL035570,Unknown,2026-02-26 18:04:14.158529+00:00,100.00,20.00,8.00
ALICE C,367309390,IMO367309390,Other,🇺🇸,36.955976666666665,-76.32936666666666,active,0.0,0.00,0,CALL309390,Unknown,2026-02-26 18:04:14.270461+00:00,100.00,20.00,8.00
SWIFT SPARROW,563076250,IMO563076250,Other,🇸🇬,1.2710483333333333,103.854,active,0.0,0.00,0,CALL076250,Unknown,2026-02-26 18:04:14.438560+00:00,100.00,20.00,8.00
CG ALDER,369953000,IMO369953000,Other,🏳️,34.97822833333333,-121.594525,active,0.0,0.00,0,CALL953000,Unknown,2026-02-26 18:04:14.525005+00:00,100.00,20.00,8.00
STLH11,563038260,IMO563038260,Other,🇸🇬,1.2220833333333334,103.66115666666666,active,0.0,0.00,0,CALL038260,Unknown,2026-02-26 18:04:14.609637+00:00,100.00,20.00,8.00
SUZHOU,477478300,IMO477478300,Other,🇨🇳,22.355095,114.11275,active,0.0,0.00,0,CALL478300,Unknown,2026-02-26 18:04:14.694603+00:00,100.00,20.00,8.00
UNIVERSAL MK2017,477320700,IMO477320700,Other,🇨🇳,22.328415,114.14450333333333,active,0.0,0.00,0,CALL320700,Unknown,2026-02-26 18:04:14.779604+00:00,100.00,20.00,8.00
CAFFA,632001135,IMO632001135,Other,🇬🇧,51.42573,1.4281733333333333,active,0.0,0.00,0,CALL001135,Unknown,2026-02-26 18:04:14.886536+00:00,100.00,20.00,8.00
BAMBOOZLE,235021674,IMO235021674,Other,🇬🇧,51.146953333333336,1.4030766666666667,active,0.0,0.00,0,CALL021674,Unknown,2026-02-26 18:04:14.971681+00:00,100.00,20.00,8.00
DM TAPPER,368165000,IMO368165000,Other,🇺🇸,32.69559666666667,-117.15095333333333,active,0.0,0.00,0,CALL165000,Unknown,2026-02-26 18:04:15.056602+00:00,100.00,20.00,8.00
Vessel-2320842,2320842,IMO2320842,Other,🇬🇧,51.946675,1.26089,active,0.0,0.00,0,CALL320842,Unknown,2026-02-26 18:04:15.141597+00:00,100.00,20.00,8.00
LAURA,338234677,IMO338234677,Other,🇺🇸,32.71955833333333,-117.22662,active,0.0,0.00,0,CALL234677,Unknown,2026-02-26 18:04:15.215592+00:00,100.00,20.00,8.00
C-TRACTOR 11,366981910,IMO366981910,Other,🇺🇸,32.66141666666667,-117.12328000000001,active,0.0,0.00,0,CALL981910,Unknown,2026-02-26 18:04:15.300261+00:00,100.00,20.00,8.00
ROGER RAVEEL,205393690,IMO205393690,Other,🏳️,51.22295999999999,2.93569,active,0.0,0.00,0,CALL393690,Unknown,2026-02-26 18:04:15.385558+00:00,100.00,20.00,8.00
Vessel-993672354,993672354,IMO993672354,Other,🇺🇸,38.941675000000004,-75.01250499999999,active,0.0,0.00,0,CALL672354,Unknown,2026-02-26 18:04:15.676559+00:00,100.00,20.00,8.00
Vessel-338491008,338491008,IMO338491008,Other,🇺🇸,33.74883833333333,-118.11380333333334,active,0.0,0.00,0,CALL491008,Unknown,2026-02-26 18:04:15.835567+00:00,100.00,20.00,8.00
ESSENCE,563132900,IMO563132900,Other,🇸🇬,1.302695,103.99155833333333,active,0.0,0.00,0,CALL132900,Unknown,2026-02-26 18:04:15.940337+00:00,100.00,20.00,8.00
MSC PILAR VI,636023065,IMO636023065,Cargo,🏳️,51.44271333333334,1.9831316666666665,active,0.0,0.00,0,CALL023065,Unknown,2026-02-26 18:04:16.080910+00:00,100.00,20.00,8.00
GOODTRANS 1,563190900,IMO563190900,Other,🇸🇬,1.2994133333333333,103.95567,active,0.0,0.00,0,CALL190900,Unknown,2026-02-26 18:04:16.176912+00:00,100.00,20.00,8.00
SEAHAWK,319177900,IMO319177900,Other,🇺🇸,32.7209,-117.22631166666666,active,0.0,0.00,0,CALL177900,Unknown,2026-02-26 18:04:16.262058+00:00,100.00,20.00,8.00
LITEYNY PROSPECT,273254130,IMO273254130,Other,🇸🇬,1.2681250000000002,103.90914833333333,active,0.0,0.00,0,CALL254130,Unknown,2026-02-26 18:04:16.346778+00:00,100.00,20.00,8.00
SHUN FENG 18,477997284,IMO477997284,Other,🇨🇳,22.313181666666665,114.15985500000001,active,0.0,0.00,0,CALL997284,Unknown,2026-02-26 18:04:16.420777+00:00,100.00,20.00,8.00
UNE BELLA VIE,601207300,IMO601207300,Other,🏳️,-33.892336666666665,18.416153333333334,active,0.0,0.00,0,CALL207300,Unknown,2026-02-26 18:04:16.605959+00:00,100.00,20.00,8.00
SVITZER KENT,235113125,IMO235113125,Other,🇬🇧,51.950955,1.3130899999999999,active,0.0,0.00,0,CALL113125,Unknown,2026-02-26 18:04:16.690874+00:00,100.00,20.00,8.00
STRAITS ETERNITY,563062780,IMO563062780,Other,🇸🇬,1.1973666666666667,103.74433333333333,active,0.0,0.00,0,CALL062780,Unknown,2026-02-26 18:04:16.862558+00:00,100.00,20.00,8.00
BERNHARD SCHULTE,563307800,IMO563307800,Other,🇺🇸,39.12676833333333,-74.02540333333333,active,0.0,0.00,0,CALL307800,Unknown,2026-02-26 18:04:17.014185+00:00,100.00,20.00,8.00
MY BONNIE,368243890,IMO368243890,Other,🇺🇸,33.982773333333334,-118.45134333333334,active,0.0,0.00,0,CALL243890,Unknown,2026-02-26 18:04:17.184857+00:00,100.00,20.00,8.00
MARINA ARIEL,566717000,IMO566717000,Other,🇸🇬,1.2605133333333332,103.82492,active,0.0,0.00,0,CALL717000,Unknown,2026-02-26 18:04:17.304649+00:00,100.00,20.00,8.00
Vessel-993672868,993672868,IMO993672868,Other,🇺🇸,38.966315,-74.97956833333333,active,0.0,0.00,0,CALL672868,Unknown,2026-02-26 18:04:17.411854+00:00,100.00,20.00,8.00
GASCHEM BALTIC,255802780,IMO255802780,Tanker,🇫🇷,51.07821666666667,1.8087166666666665,active,0.0,0.00,0,CALL802780,Unknown,2026-02-26 18:04:17.496739+00:00,100.00,20.00,8.00
KAHALA,232046110,IMO232046110,Other,🇸🇬,1.265775,103.81151833333334,active,0.0,0.00,0,CALL046110,Unknown,2026-02-26 18:04:17.570560+00:00,100.00,20.00,8.00
DELTA AUDREY,367625810,IMO367625810,Other,🇺🇸,33.77288333333333,-118.21798833333334,active,0.0,0.00,0,CALL625810,Unknown,2026-02-26 18:04:17.655691+00:00,100.00,20.00,8.00
HKK2,477997127,IMO477997127,Other,🇨🇳,22.29338,114.15472,active,0.0,0.00,0,CALL997127,Unknown,2026-02-26 18:04:17.740588+00:00,100.00,20.00,8.00
MARINE 3,477996932,IMO477996932,Other,🇨🇳,22.322936666666667,114.14219833333333,active,0.0,0.00,0,CALL996932,Unknown,2026-02-26 18:04:17.960757+00:00,100.00,20.00,8.00
BELFORTUNE,352006113,IMO352006113,Other,🇸🇬,1.2838,103.95842666666667,active,0.0,0.00,0,CALL006113,Unknown,2026-02-26 18:04:18.232673+00:00,100.00,20.00,8.00
AMAVI,352004776,IMO352004776,Other,🏳️,-33.90653666666667,18.420291666666667,active,0.0,0.00,0,CALL004776,Unknown,2026-02-26 18:04:18.647011+00:00,100.00,20.00,8.00
SUSAN MORAN,366837130,IMO366837130,Other,🇺🇸,36.953089999999996,-76.32795666666667,active,0.0,0.00,0,CALL837130,Unknown,2026-02-26 18:04:18.851963+00:00,100.00,20.00,8.00
FAY SLOVER,366866810,IMO366866810,Other,🇺🇸,36.92214,-76.188705,active,0.0,0.00,0,CALL866810,Unknown,2026-02-26 18:04:18.992612+00:00,100.00,20.00,8.00
MOTHER SHIP,338099733,IMO338099733,Other,🇺🇸,33.84531666666667,-118.39625833333334,active,0.0,0.00,0,CALL099733,Unknown,2026-02-26 18:04:24.217814+00:00,100.00,20.00,8.00
TRAFALGAR SENTINEL,232041826,IMO232041826,Other,🏳️,51.62927333333334,1.8488466666666667,active,0.0,0.00,0,CALL041826,Unknown,2026-02-26 18:04:24.356538+00:00,100.00,20.00,8.00
EWOLF,368344540,IMO368344540,Other,🇺🇸,32.695903333333334,-117.152615,active,0.0,0.00,0,CALL344540,Unknown,2026-02-26 18:04:27.969983+00:00,100.00,20.00,8.00
PILOT20,477995051,IMO477995051,Other,🇨🇳,22.312138333333333,114.15879,active,0.0,0.00,0,CALL995051,Unknown,2026-02-26 18:04:28.305800+00:00,100.00,20.00,8.00
LIBERTY ISLAND,369053000,IMO369053000,Other,🇺🇸,36.95361333333334,-76.35121833333332,active,0.0,0.00,0,CALL053000,Unknown,2026-02-26 18:04:28.394138+00:00,100.00,20.00,8.00
VANDA SUCCESS,566241000,IMO566241000,Other,🇸🇬,1.2230233333333334,103.71017333333333,active,0.0,0.00,0,CALL241000,Unknown,2026-02-26 18:04:28.571795+00:00,100.00,20.00,8.00
QSA ASD 363,563315100,IMO563315100,Other,🇸🇬,1.29895,103.75621666666666,active,0.0,0.00,0,CALL315100,Unknown,2026-02-26 18:04:28.725663+00:00,100.00,20.00,8.00
STOLT RENGE,563206400,IMO563206400,Other,🏳️,1.18462,103.69884333333333,active,0.0,0.00,0,CALL206400,Unknown,2026-02-26 18:04:28.902576+00:00,100.00,20.00,8.00
BERGE BLANC,235091363,IMO235091363,Other,🇸🇬,1.1492866666666666,103.75504666666667,active,0.0,0.00,0,CALL091363,Unknown,2026-02-26 18:04:29.056208+00:00,100.00,20.00,8.00
CMA CGM MERCANTOUR,636023293,IMO636023293,Cargo,🇫🇷,51.00758833333334,2.1823433333333333,active,0.0,0.00,0,CALL023293,Unknown,2026-02-26 18:04:29.140717+00:00,100.00,20.00,8.00
MISS BEE HAVN,367778930,IMO367778930,Other,🇺🇸,33.460161666666664,-117.69775166666666,active,0.0,0.00,0,CALL778930,Unknown,2026-02-26 18:04:29.227400+00:00,100.00,20.00,8.00
TRYSIL SPIRIT,311001176,IMO311001176,Passenger,🏳️,33.69938833333333,-118.13867833333333,active,0.0,0.00,0,CALL001176,Unknown,2026-02-26 18:04:29.310603+00:00,100.00,20.00,8.00
Vessel-338209202,338209202,IMO338209202,Other,🇺🇸,33.84631666666667,-118.39708166666667,active,0.0,0.00,0,CALL209202,Unknown,2026-02-26 18:04:29.384853+00:00,100.00,20.00,8.00
PLOVER,601188600,IMO601188600,Other,🏳️,-33.9051,18.421821666666666,active,0.0,0.00,0,CALL188600,Unknown,2026-02-26 18:04:29.639834+00:00,100.00,20.00,8.00
OCEANNDJODHI,601638700,IMO601638700,Other,🏳️,-33.91858166666667,18.443818333333336,active,0.0,0.00,0,CALL638700,Unknown,2026-02-26 18:04:29.761610+00:00,100.00,20.00,8.00
AERONAUTICAL,338468221,IMO338468221,Other,🇺🇸,33.72179,-118.281155,active,0.0,0.00,0,CALL468221,Unknown,2026-02-26 18:04:30.094317+00:00,100.00,20.00,8.00
M&LA(@@H2$!RO.398,5631100,IMO5631100,Other,🇸🇬,1.2666666666666666,103.8,active,0.0,0.00,0,CALL631100,Unknown,2026-02-26 18:04:30.202479+00:00,100.00,20.00,8.00
EASTERN URSINIA,636023616,IMO636023616,Other,🇸🇬,1.2192733333333334,103.74565333333334,active,0.0,0.00,0,CALL023616,Unknown,2026-02-26 18:04:30.309417+00:00,100.00,20.00,8.00
S BASS,367754810,IMO367754810,Other,🇺🇸,33.749665,-118.220675,active,0.0,0.00,0,CALL754810,Unknown,2026-02-26 18:04:30.405175+00:00,100.00,20.00,8.00
ZEELEEUW,205714000,IMO205714000,Other,🏳️,51.23284666666667,2.9235783333333334,active,0.0,0.00,0,CALL714000,Unknown,2026-02-26 18:04:30.490110+00:00,100.00,20.00,8.00
MERLION 21,564974000,IMO564974000,Other,🇸🇬,1.2949249999999999,103.95375166666666,active,0.0,0.00,0,CALL974000,Unknown,2026-02-26 18:04:30.597255+00:00,100.00,20.00,8.00
PONO,367034960,IMO367034960,Other,🇺🇸,33.76743833333333,-118.21697833333333,active,0.0,0.00,0,CALL034960,Unknown,2026-02-26 18:04:30.693668+00:00,100.00,20.00,8.00
SOUTH STATE 58,338506913,IMO338506913,Other,🇺🇸,39.119418333333336,-74.71598666666667,active,0.0,0.00,0,CALL506913,Unknown,2026-02-26 18:04:30.778310+00:00,100.00,20.00,8.00
Vessel-993672315,993672315,IMO993672315,Other,🇺🇸,38.99384833333333,-76.38471833333332,active,0.0,0.00,0,CALL672315,Unknown,2026-02-26 18:04:30.985423+00:00,100.00,20.00,8.00
JOEY D,368150450,IMO368150450,Other,🇺🇸,39.372150000000005,-74.41942833333333,active,0.0,0.00,0,CALL150450,Unknown,2026-02-26 18:04:31.119160+00:00,100.00,20.00,8.00
YP 690,369970319,IMO369970319,Other,🇺🇸,38.98238,-76.46712000000001,active,0.0,0.00,0,CALL970319,Unknown,2026-02-26 18:04:31.211239+00:00,100.00,20.00,8.00
SERENITY ONE,601239200,IMO601239200,Cargo,🏳️,-33.904061666666664,18.42224333333333,active,0.0,0.00,0,CALL239200,Unknown,2026-02-26 18:04:31.296925+00:00,100.00,20.00,8.00
DC VLAANDEREN 3000,245381000,IMO245381000,Other,🏳️,51.249514999999995,2.724725,active,0.0,0.00,0,CALL381000,Unknown,2026-02-26 18:04:31.381592+00:00,100.00,20.00,8.00
DING HENG 31,413607660,IMO413607660,Other,🇸🇬,1.240825,103.76377333333333,active,0.0,0.00,0,CALL607660,Unknown,2026-02-26 18:04:31.467362+00:00,100.00,20.00,8.00
ARKLOW MARSH,250002012,IMO250002012,Other,🇫🇷,51.06709,1.8709533333333332,active,0.0,0.00,0,CALL002012,Unknown,2026-02-26 18:04:31.574401+00:00,100.00,20.00,8.00
KAINOA,368203320,IMO368203320,Other,🇺🇸,37.017356666666664,-76.34139166666667,active,0.0,0.00,0,CALL203320,Unknown,2026-02-26 18:04:31.807335+00:00,100.00,20.00,8.00
